	1	2	3	4	5	6
1372193_at	3.73752438321917	3.7553913224499	3.8296260664787	3.78979645440791	3.99227425210017	3.86312580259276
1372194_at	6.25463693639849	6.60462195891421	6.38544682330531	6.44786664702072	6.4373495261394	6.60140905239504
1372195_at	4.49899871802996	4.54330828896311	4.46162030158086	4.51304482721626	4.47790849576986	4.469062015064
1372196_at	8.73705117809832	8.68453342286635	9.06856397128527	8.45226841962232	8.81716466367742	8.49287714848387
1372197_at	5.48051146017957	5.20767041048038	5.44979362146281	5.27831346521019	5.23081783467161	5.47529647175257
1372198_at	6.10745030199332	6.39571390773906	6.52526073892643	6.55185663089762	6.49293397266974	6.5843277025631
1372199_at	7.68277587514508	7.49467281782145	7.40777288265658	7.42217789888734	7.11715020059925	7.34660292226693
1372200_at	5.70766934632055	5.91400889596527	5.74326464061516	5.89712203312239	5.66031707619352	5.8599728954008
1372201_at	5.86680637138042	5.65525959257313	5.98877409845748	5.85531451929439	5.83702985213411	6.00479441072108
1372202_at	4.4197957596759	4.30465227861365	4.2293683653866	4.22585306579324	4.58689123503658	4.34345578152628
1372203_at	4.54027592557404	4.66875987520052	4.71350752698655	4.65148495954826	4.52876117233776	4.80590313881671
1372204_at	4.47773938329284	4.52897196906185	4.57486078702232	4.52180662929499	4.50071463233227	4.50787997209913
1372205_at	4.11393210571537	4.12747061347768	4.17130261755593	3.96296742768034	3.89955372101112	4.13188994143041
1372206_at	8.70167855563543	8.75775150894121	8.77286292798395	8.55129631423056	8.63923122536555	8.72061335521222
1372207_at	6.95956577680104	6.79395671639993	7.08451547946801	6.50767654345075	6.25360515834053	6.21107687857696
1372208_at	5.30140587733543	5.26278432026449	5.4320196350531	5.37442717494202	5.37466866565943	5.30764008865895
1372209_at	5.52897548292809	5.59710929090417	5.35766645425502	4.84948879029966	5.44106890300829	5.2232107346148
1372210_at	6.50046121610506	6.64631469084305	6.63512665683925	6.65159991746884	6.80207618079231	6.60337930109798
1372211_at	7.38662696121413	7.43046801947081	7.52537352151228	7.54029480001866	7.98058807311721	7.58934289051574
1372212_at	8.72755352779316	8.63656121835802	8.7602445085383	7.92563996138329	8.75621578691668	8.06726195508601
1372213_at	7.40278487975248	7.76353607279371	7.52761491479796	7.67435074139597	8.130518732023	7.95160208335467
1372214_at	7.52326704511063	7.45802275900643	7.57451706636277	7.14167846594979	7.58327765986742	7.15520058545851
1372215_at	5.97380614274736	6.09889316563137	6.16869395020968	6.16315832849527	6.20491727989005	6.11013796228148
1372216_at	4.5743698491889	4.53253102218392	4.61079327469132	4.45460132080963	4.28677407812291	4.41616852445652
1372217_at	7.39853975301743	7.33411216606362	7.46642355870632	7.44241644208939	7.46558387235683	7.41039698194517
1372218_at	7.25581199676881	7.34278487007609	7.40928267133474	7.45752295564274	7.44829093789711	7.36340025643891
1372219_at	4.84638882785036	4.96540157505473	4.7637232475789	4.89489151955025	4.76612726030848	4.81114456933073
1372220_at	6.5752016701399	6.31718484149764	6.52241663729024	6.44411403323743	6.43755615470593	6.32945809679786
1372221_at	7.48710400306648	7.59387615871372	7.60341034147111	7.62899559872069	7.83538799106178	7.50848400904846
1372222_at	6.81904705431658	6.5050769400702	6.67568160262907	6.54260313643764	6.34916079685993	6.58085306811712
1372223_at	3.94031323119487	3.92607507377334	3.91217117903855	3.97503674641354	4.14440322208498	4.44754687196485
1372224_at	7.10796499324046	7.09849703679581	7.19784791682193	7.03521350268671	7.00681978351289	6.83268381679586
1372225_at	5.17247014004764	5.25518158966463	5.16774724674237	5.37194499340449	5.31305660227503	5.21049243628368
1372226_at	5.56696251098803	5.80685311612638	5.88877821816004	5.85553840704122	5.62822157295839	5.76743689173785
1372227_at	6.4065837137231	6.71519559651321	6.72471214881404	6.56824142983041	6.53888438859328	6.49881376082409
1372228_at	6.17522268568294	6.24310818399404	6.29834419508321	6.25626487507881	5.97119281970417	6.11682630387142
1372229_at	4.56158830219662	4.81563713197529	4.61348639467405	4.74960200035965	4.90970886170979	4.74298340879401
1372230_at	9.08070030957378	9.16686797130013	8.91913127887764	8.91863396814629	9.63179983681569	9.44298894200745
1372231_at	5.2896279072161	5.34257627782499	5.38455804383814	5.54336006682173	5.41069923856069	5.59087757018311
1372232_at	6.28860090011142	6.13027320069558	6.35633221931161	6.20483545714066	6.34895280658323	6.34185335259634
1372233_at	8.31627367962389	8.30137509417495	8.27196064144703	7.99374969687132	8.35670694770328	8.43058069419641
1372234_at	5.09118411956504	5.0931981384445	5.01719969189151	5.15540871532139	5.06497451925175	5.19126994199673
1372235_at	6.12077739214503	6.11674289904783	6.14469024720797	6.2086297914446	6.18602406520007	6.13060277621153
1372236_at	5.71889208980194	5.51913542515383	5.85232276856772	5.59032387780291	5.77413364748421	5.46222954596967
1372237_at	5.5855819940449	5.5565079019757	5.75489416634557	5.7698149802843	5.66231719541554	5.41476667222295
1372238_at	4.71326930700193	4.68922198626202	4.61101287090796	4.83695906336775	4.74017979099511	4.78357500428025
1372239_at	5.40074629516519	5.32529123643274	5.54647300755414	5.27420833200054	5.363236528627	5.39950692610182
1372240_at	5.27884506981293	4.97572031542038	5.06176900674338	5.22641314326975	5.16687581963536	5.07434441399669
1372241_at	10.5784674776896	10.805062719546	10.6137908347589	10.5223543508461	11.1530584228339	10.7366077678494
1372242_at	7.07359643768692	6.72344497384772	7.05375195282426	6.80522014326537	6.98649635987598	6.99032850649935
1372243_at	5.95684833775409	5.89324309931641	5.79653236721453	5.92824020006133	5.90959474408209	5.88589325243516
1372244_at	6.91033678491064	6.80959009343469	6.76430879436322	6.91054981322994	6.80626851904775	6.88805925588258
1372245_at	7.82031189433773	7.78400044927933	7.90755718869741	7.99620992365935	8.44321469640508	7.92974507904788
1372246_at	7.70717457917768	7.62739485997483	7.46915338329417	7.45436952509643	7.58707677198449	7.59480660213178
1372247_at	9.66774419898991	9.65827236900575	9.34500995528129	9.26635030649775	9.75642055969527	9.48240113226458
1372248_at	6.93025097327386	7.25998570153529	6.69386501044853	7.66510659762093	7.67055450619015	7.99313738715709
1372249_at	7.69342805996107	7.58053963557228	7.60679777413893	7.39744086025564	7.58329853194915	7.42573364511002
1372250_at	7.44359048239292	7.38848022394936	7.23580436372816	7.44359048239292	7.15098207696657	7.23873105608814
1372251_at	7.81896163557976	7.98100385543204	8.02770261188011	7.87800077595093	8.02376136821689	7.94726519136933
1372252_at	7.63575795275782	7.84639799960238	7.63755882219496	7.46489234472874	7.7941983614988	7.81589828932548
1372253_at	6.61623493184186	6.61092309012458	6.66680735179671	6.53360502208521	6.59021783105083	6.52270838842347
1372254_at	6.77643609483031	6.7737800658223	6.3418238614814	6.38881882452897	6.61906501838416	6.38382148631087
1372255_at	6.86909527295381	6.85524274590413	6.78512124463801	6.92367494296799	7.06359687666636	6.50369487819926
1372256_at	7.05987995755178	7.02931263250862	7.257676945667	7.41189827720436	7.29030348302006	6.99091955435526
1372257_at	7.91117055910957	7.93097632497745	7.92251712903309	7.68237180167733	7.96375605018673	7.87122686688285
1372258_at	8.36325958288981	8.4604221474388	8.30100212809926	8.16138366895463	8.11589458760274	8.36379764707134
1372259_at	6.74536812335712	6.87499732244901	6.81957495503915	6.52047435118928	6.72195769784436	6.82486081221207
1372260_at	7.55904777393632	7.65492192052292	7.50416245053372	7.57035946621316	7.25084791022061	7.21055799511316
1372261_at	5.25956166791925	5.28991174352155	5.09552014161859	5.30134001551889	5.1985253430411	5.47950265806317
1372262_at	7.47641399090312	7.33408363750714	7.41609723755785	7.21927857637629	7.65601249263291	7.56606325512102
1372263_at	7.24194396619216	7.40267753763835	7.27645998580702	7.31163529509249	7.34496415030564	7.40787338221402
1372264_at	5.36902205049445	5.42276317853969	5.43117741139637	5.44352213949066	5.47265763623001	5.79499045897632
1372265_at	7.48977492764153	7.46563967927637	7.75409118381976	7.56220138251865	7.51751540721205	7.51508804108877
1372266_at	4.1547059887212	4.29133160742257	4.42751275949331	4.06339548088169	4.28905388487661	4.31815326281809
1372267_at	6.93725066439767	6.83054248311296	6.99980093563112	6.53611274396593	6.72790153489969	6.55160178103264
1372268_at	4.7197926611776	4.89424867631259	4.68095985716339	4.80381717913253	4.71825796487925	4.80475011522108
1372269_at	5.09798889686932	4.9121371930384	4.91053214496389	4.86366967953717	4.89991736440902	4.92737878936942
1372270_at	7.19947998810051	6.92697776875423	7.10798130938296	6.72430417238268	6.85893667035477	6.82935223107935
1372271_at	6.65326323271944	6.4710107738701	6.87338136576332	6.76015895300016	6.78341867539023	6.73374678849901
1372272_at	4.38862582158419	4.37569539824814	4.37011839429022	4.31586235383712	4.33381603803655	4.36662813249802
1372273_at	6.383955684528	6.24121371593303	6.14802551962923	6.50622191032917	6.25765635103119	6.47456936427143
1372274_at	5.3786028669301	5.41595446533628	5.66654618964672	5.30354718021697	5.51484055006129	5.30289785616244
1372275_at	5.51114772719573	5.42045419201827	5.46691127534591	5.61769741202704	5.45667798073619	5.4421026003398
1372276_at	4.35111375628948	4.28693587532998	4.27353545474115	4.6028663717738	4.29594635429026	4.28911300541417
1372277_at	6.23012206138702	6.34859386391533	6.09758821852856	6.14202897234339	6.31188612353283	6.15527224245532
1372278_at	5.83568711322293	5.7033330210228	5.6273199963557	5.65674312843175	5.53872737109924	5.65817183040545
1372279_at	5.30911174989009	5.72875789137854	5.89358137065408	5.77159062264309	5.66210931211065	5.72991125872509
1372280_at	5.50634869272249	5.61398373677784	5.45209377418299	5.52615755375046	5.53948074863438	5.55928960966235
1372281_at	5.69067115779578	5.70444372976279	5.65428790090263	5.72972111338041	5.63528504888182	5.55850665113146
1372282_at	4.37261489583098	4.42678473979689	4.42122895025595	4.54447035683011	4.50427343953912	4.36864833210608
1372283_at	6.21775520532847	6.2085960263968	6.03012867674293	5.55009006317261	5.81197179257795	5.80252352334197
1372284_at	7.59143296439794	7.34888401123666	7.52376607973413	7.31019520223327	7.22315331511094	7.34380996802922
1372285_at	6.23460833040821	6.13170701801345	6.2323964727301	6.10560882736512	6.12742204035328	6.05297940307126
1372286_at	7.3730700902187	7.25125868223747	7.48158409403216	7.08906751151939	7.622096458108	7.50533497220504
1372287_at	5.08940546318116	4.97163698162876	4.97173242749127	4.66512774820091	4.91035402991317	4.83210312023903
1372288_at	6.884361384124	6.69917502775093	6.69461839865491	6.31148372520595	6.35651197691802	6.67302263874068
1372289_at	4.93969396145431	4.90744346557162	4.91149624538659	4.86468759574125	4.82872582145602	4.80947480878072
1372290_at	5.81846908998322	5.76762461798787	5.56617699803494	5.54928403886388	5.65909209308381	5.68118155777175
1372291_at	8.57554421991487	8.60970693772035	8.47962576829769	8.1162995789058	8.1923088027444	8.15152104542226
1372292_at	6.33925503106891	6.50800672011834	6.44144209349259	6.42610055143844	6.54131901804388	6.32468425202355
1372293_at	6.18920905378136	6.12546994465507	6.32370385793544	6.32069888329753	6.03248845619685	6.42858349331641
1372294_at	4.80779473566697	4.83141466360466	5.01017323575933	4.94501491937237	5.05763927792487	4.79591929333743
1372295_at	5.88185034857531	6.07240444799579	5.64046993189588	5.85316728718685	6.05310929027505	5.82765434767502
1372296_at	5.48087216912533	5.3655899287829	5.32752178548862	5.5033395119088	5.58682230069677	5.33407505379774
1372297_at	6.81265784725772	6.93386156964431	7.029195996204	6.92470015440136	7.40886835991947	7.05173822166454
1372298_at	6.97217356630663	6.44234881983013	6.64514623820188	6.43824622864517	6.55671925850155	6.64741320189519
1372299_at	5.18116147048659	5.18167137883393	5.21410336525174	5.39684310286706	5.236248943883	5.14903698655348
1372300_at	4.47220241139646	4.5465508876398	4.63627811132629	4.50280341127218	4.42269430331449	4.50191060487926
1372301_at	5.82115408106639	5.73292121298603	5.76320171868791	5.8372912550161	5.61363174945016	5.7775919815382
1372302_at	5.61157702218333	5.63089732986772	5.7341397967091	5.6406337000518	5.83474682515442	5.74645238346307
1372303_at	5.55191579670047	5.60401184006111	5.30959031190291	5.34556206826489	5.54386999605725	5.63873733890122
1372304_at	7.35291432706471	7.48398698627689	7.60487681731574	7.49214814153179	7.41356299816034	7.48016052923161
1372305_at	7.71234006695025	7.75937734469403	7.66158762982001	7.67130391630351	7.9335285226816	7.86570427046573
1372306_at	5.68471364617303	5.64303262916477	5.47464379506751	5.54184182949907	5.55440690118659	5.57143777023498
1372307_at	7.30162666574816	7.11820589557447	7.15901964593563	7.45196429410647	7.64952952703754	7.61254919094824
1372308_at	6.50391489520025	6.50828026596494	6.42789553477278	6.48124243518403	6.55208834332064	6.56857083406434
1372309_at	6.5242177350318	6.54261234574685	6.4894113887188	6.22263621148214	6.32392466962361	6.38514625669005
1372310_at	6.9403110968118	7.09519429931196	6.78502984559061	6.88193054292496	7.16058250410597	7.1345645605096
1372311_at	5.45373826840316	5.54397154699215	5.63336248735326	5.50289306531028	5.52620266500207	5.36287575920152
1372312_at	5.05744612022017	4.97915005176262	5.11672015292559	4.89797568023742	4.99282409738379	4.90387609441862
1372313_at	6.90193594216047	7.25138048384707	6.8634473418909	6.8966900315747	7.07787746054357	7.06822083350844
1372314_at	7.43570762016104	7.33077261936717	7.49997117294248	7.40286102358965	7.47307772876975	7.7016696837922
1372315_at	5.4703373482486	5.01358500072232	4.9175476759782	5.18491423350737	5.01707402710098	4.79306604325323
1372316_at	6.25322490998605	6.34059445431094	6.11330057132492	6.26707889734207	6.31252277073871	6.47924480715571
1372317_at	6.19906900905443	6.10364083537606	6.17385752723447	6.21929471916784	6.26928570091285	6.1723366553851
1372318_at	7.06182761840265	7.02785042839079	7.08491640299551	7.19823598558411	7.23718877411622	7.02180616280748
1372319_at	6.14587304296047	6.14722320721868	6.27773759107485	6.36734175589678	6.66085331142844	6.38018259481283
1372320_at	6.47736844867167	6.53252466799881	6.46403469886899	6.31342016240462	6.19862678972362	6.31893549375284
1372321_at	5.25547059784854	4.97383387999012	5.58146874654121	5.52586235519132	5.08542430152005	5.11595918708694
1372322_at	6.45921959632659	6.47077829670943	6.70652493036363	6.33457939698506	6.61774803004848	6.42302557786555
1372323_at	7.54565424180483	7.66327613247875	7.67569847919958	7.14918121060957	7.50507080829388	7.22681528481364
1372324_at	5.25126526232587	5.38060564005295	5.30695720253128	5.2755649678901	5.45648153864007	5.2847642715561
1372325_at	7.12457294407435	7.12881753155393	7.14296478431121	7.28143075632049	7.11870078349787	7.08391339724967
1372326_at	4.99901054045408	5.12317570667922	4.99184278193534	5.02901251938008	4.99707469742736	4.97384625333694
1372327_at	5.54358055292312	5.4480786539606	5.67222554089623	5.35962049647501	5.62400056648708	5.44088347940986
1372328_at	7.38331703966338	7.11030146757297	7.4693713339242	7.00736364810796	7.01799749741523	6.97650605728244
1372329_at	5.27424478761329	5.34007308709563	5.12420357604793	5.23981196002983	5.31847723358932	5.32862729678161
1372330_at	7.99379169079076	7.66129410240028	7.84006880330595	7.89943950721435	8.21289967086723	7.97396467370097
1372331_at	6.4546146327646	6.40299175821548	6.38375834955752	6.0558751680577	6.45115466516855	6.55200945822961
1372332_at	4.07519328135526	4.04997410478856	4.14713720685598	4.00711728130988	3.96358185611605	4.02557860550628
1372333_at	8.9593932407792	8.9349469086875	8.81811813089265	8.37741961147955	9.05557148380954	8.98142585695499
1372334_at	5.70071501468851	5.83352717775314	5.50405604346526	5.44752788665988	5.67041017508977	5.8987479795066
1372335_at	7.07950690875941	7.0783405435209	7.08432108909082	7.05740110805142	7.06145866106355	7.0994895692963
1372336_at	7.25647218110136	6.8609030897504	7.24444794041902	7.19956052607735	7.62384710099984	7.67762407084222
1372337_at	7.83638558180297	7.77548503325788	7.66108122746036	7.65326357710848	7.97782312575497	7.72099655193981
1372338_at	4.75850352754758	4.63391505239278	4.37174616802437	4.37323426149279	4.41169184950829	4.62619362688779
1372339_at	6.75326947643852	6.801897084718	6.80729458246861	6.79273311492234	6.56266586881498	6.80694841008709
1372340_at	8.61724750417709	8.69188791235346	8.54519746075043	7.9542586435468	8.65494416294742	8.08541512831703
1372341_at	7.84015554962034	7.63001642052642	7.74298433198615	7.27270779293496	7.38815433934391	7.68791373284029
1372342_at	5.66679534362953	5.65756546282548	5.80915173560268	5.61864068140532	5.56695283532384	5.4764432676688
1372343_at	4.958881375408	4.91543384080843	4.81619231374148	4.62005046413398	4.76639777869276	5.01672549056279
1372344_at	8.50303924478085	8.26071131469667	8.21204355766659	8.21932905126036	8.33585497687216	8.00050893526936
1372345_at	4.07266910657017	4.07137299358295	4.06407326930507	4.27505614721059	3.98851136792768	3.99598564163798
1372346_at	7.32271368267637	7.23848333419639	7.44107384515411	7.45772929692932	7.25512739310035	7.22305623168473
1372347_at	6.29703115445296	6.05568590035732	6.00757942741023	5.84620732585185	6.24256489958328	5.64522872570424
1372348_at	4.99021677498074	5.17667959417406	5.14262155545167	5.1853572782041	5.08123771707237	5.22386565127282
1372349_at	6.64788066224293	6.84234645522387	6.83106283473612	6.84972525102211	6.94013084748303	6.51152117158609
1372350_at	4.91768977859657	5.03185039104418	4.85976308800066	4.76803852164752	5.05744372036759	4.95470638545548
1372351_at	7.13818776220436	7.19513483923868	7.26969576151301	7.21238724499957	7.41759770005284	7.26767128277122
1372352_at	9.65655721790795	9.40992586632031	9.2507581944915	8.57970779246335	9.12953071433535	9.23847495071035
1372353_at	6.05338299083716	6.03127865941732	6.04714584965997	6.01857498683763	5.99363451462303	5.83518295922655
1372354_at	6.24775637500871	6.07514547210956	6.15714776648804	6.21545352518955	6.2177996083014	5.79816353736763
1372355_at	4.76198218582208	4.8166850588406	4.81375109237251	4.84057949694205	4.95408742735282	4.79337147488066
1372356_at	6.70762976517982	6.90623930987379	6.66068242179131	6.64939491443545	6.87348792310907	6.57751543001124
1372357_at	6.94914158902569	7.01892713102902	6.98618916401176	6.63655588916107	7.09591411742964	6.90536684627264
1372358_at	5.89798640222937	5.98745455530588	6.05233224998822	6.09925651212746	5.96036717181985	5.88643545728781
1372359_at	6.42727723335357	6.36765724455396	6.45575003065811	6.38797758465406	6.40175015909367	6.38851486700379
1372360_at	6.30288601731252	6.17124104028363	6.43608815095056	5.95252703308817	6.30288601731252	6.28621580266034
1372361_at	5.45094127124733	5.65764823703376	5.61698539657347	5.49826913317088	5.5997963097018	5.63386384659553
1372362_at	5.04065023005783	4.94973457659975	4.92341978447397	4.78460079429046	5.01094696212104	5.08994845413365
1372363_at	7.05804125004877	7.0199094651539	7.32411620004023	6.94567206275005	6.99216989776851	6.6575497120368
1372364_a_at	6.2099940149046	6.11290741865259	6.29735688750462	5.94016946569792	6.37499553406862	6.20543209476922
1372365_at	5.37776052174779	5.26173855274129	5.3833388426271	5.62812889727975	5.33915965892708	5.43755565508719
1372366_at	5.92388398600052	6.26495480994382	6.29947686621774	5.94167733587606	6.07718970045105	6.10473939343083
1372367_at	4.91973930524919	4.91794724013504	4.9477114765819	4.95647702355068	5.11029422908151	5.01167863447112
1372368_at	8.3260096444104	7.93007207100963	7.53090313161951	6.5338738994526	6.91988687817722	6.84868799306695
1372369_at	9.70994299061698	9.85979205814276	9.71303084666514	9.06355072976781	9.23502467623487	9.09998981463857
1372370_at	4.49311686048296	4.5017354716847	4.48194668911463	4.42941805428938	4.33025102713203	4.57612951856265
1372371_at	7.41096175082133	7.40964827631676	7.41153077840914	7.51456913639467	7.63889982271441	7.44545922804441
1372372_at	7.99882988772562	8.19624504651517	8.00574287077311	7.58322022287613	8.98939582170914	7.95272075667924
1372373_at	4.95042295303501	5.05060408074026	5.27893449196174	4.95765821589567	5.12817709361608	4.93418554111672
1372374_at	5.74108267728503	5.82336649903269	5.87179543610461	5.92423100747473	5.89233716140706	5.90585639080151
1372375_at	5.8176114324959	5.69578540738602	5.74869706413147	5.77926584356102	5.7332486881186	5.78689365092551
1372376_at	6.18310184039131	6.18159656963314	6.17730753256804	6.32449984387005	6.18812594786476	6.10906506609749
1372377_at	6.59939275810636	6.81612098065925	6.9191811989199	6.73447310700212	6.70526256610114	6.44001047807267
1372378_at	4.60286501275498	4.76110673942729	4.91645852752304	4.86938516375742	4.90326721368803	4.86628358410958
1372379_at	6.99822054069887	7.0743189638189	7.00614214826418	6.90694174694925	7.10852981335874	6.82086923056096
1372380_at	5.21855241207549	5.15684371541322	5.18959556109926	5.54425318536253	4.99908979039661	5.23345957383529
1372381_at	6.14688516183522	6.29075898449725	6.22239054508062	6.12501914784589	6.20502372712775	6.04884247502443
1372382_at	6.72769333741413	6.77570263153573	6.83295525053672	6.90074612927821	6.73358546947969	6.95398226555907
1372383_at	5.18520667941535	5.27566170323003	5.18810330031843	5.46613057455572	5.23060284792593	5.47850648171285
1372384_at	6.11267919802945	6.15157343223167	6.21133383288001	6.27256790411169	6.24089503750184	6.35302145466564
1372385_at	8.27716150782562	8.38454498576063	8.48554770560631	8.45738431534918	8.549117876672	8.47034021993921
1372386_at	6.73755676580786	6.77644332174951	6.72043814506397	6.84775950057835	6.88854412772284	6.60103984184231
1372387_at	5.02718644860004	5.2277368453061	4.72189082002269	5.25895848182562	5.04811305842664	5.01846749324446
1372388_at	4.04458927458266	3.93144121671696	4.1702092413846	4.00495436428138	4.11594969552336	4.31641692001347
1372389_at	5.8203926749267	5.69843072798118	6.16863591067021	5.76060323812147	5.9658316130402	5.738459054119
1372390_at	5.38424053744204	5.35974426483669	5.60326917752055	5.13781189340131	5.32150716494775	5.4906664553898
1372391_at	6.7285228654923	6.81426796895723	6.90365445281905	6.88423035908316	6.90200952658106	6.91757244583776
1372392_at	5.16602690123607	5.28716691012018	5.0749647019664	5.28684026981878	5.3631731640629	5.36501658799743
1372393_at	7.66501103850385	7.54436648683855	7.57734671569773	7.63753344133434	7.37261126627204	7.24600279283857
1372394_at	7.97167232712065	8.02058014604277	7.8487236171057	7.3944961120515	7.77149216804879	7.94577109391017
1372395_at	6.39019772177575	6.2330188339609	6.4761865175465	6.39299075709757	6.89054107201465	6.87471729538226
1372396_at	6.7944072023797	6.78123681697523	6.66077376601051	6.42129440151868	6.40719900273441	6.28426982814596
1372397_at	3.65542238731217	3.62988896563049	3.62813312858251	3.64559196741898	3.75143334366624	3.74863373259677
1372398_at	4.82848219973528	4.96860587997649	4.7869443244593	4.9665153571982	4.91737258777287	4.98812427243603
1372399_at	6.16072028019962	6.11080680132894	6.17016293471952	5.91018174476763	6.09760093075926	5.66902995909056
1372400_at	4.66367525420816	4.69673274329678	4.66962887948252	4.4604245459484	4.72552467320002	4.79853211399022
1372401_at	7.18962346517466	7.12584235424185	6.95313999907014	6.89250127948558	6.86908505030295	6.6617143222318
1372402_at	6.38819571563439	6.4227859692922	6.41640968332211	6.49104916752648	6.35394386529662	6.21027517624273
1372403_at	5.30584502698321	5.29076311163432	5.47616941804937	5.31623966292871	5.37096219476651	5.38634331432242
1372404_at	6.51164366490881	6.37087015447234	6.65139470908903	6.66186997056941	6.7353305928235	6.67103065382342
1372405_at	7.41701064295743	7.10860172075544	7.48407938644459	7.2304013714903	7.15512014760486	6.87211127407354
1372406_at	5.61241045846183	5.70594346983241	5.75904456048378	5.77068888623925	5.69075520744984	5.64904485638215
1372407_at	6.2138648355801	6.28733810878692	6.18417217700011	6.23635091336178	6.23430482816713	6.26127796976719
1372408_at	7.79974854147566	7.77990989496503	7.85585116490321	7.73125067807201	7.71619702742771	7.70870303757101
1372409_at	6.69596095716	6.56854470802071	6.68611619022076	6.4978568925706	6.67746369860685	6.80923151529987
1372410_at	6.24554810507936	6.3396971066487	6.39215247874821	6.51767082609856	6.61061923821055	6.53678156456976
1372411_at	6.7937772261254	6.76740106398681	6.88854412772284	6.84907412964982	6.77742646794835	6.83793127629606
1372412_at	8.12399521842605	8.09558962016475	8.29098740585103	8.11341564655158	8.00135019115865	7.96764857173249
1372413_at	8.05443835421937	8.05718769031085	8.10690272449128	7.65878211270495	7.71950285400579	7.65913609149132
1372414_at	5.52942348360557	5.40816026966354	5.5126095813469	5.53313587566428	5.44981958540916	5.4268084998995
1372415_at	7.13343620337441	6.96986673363017	7.35114844759127	7.45234018217712	7.36088248752894	7.2078232200315
1372416_at	3.62357963425959	3.57574481052499	3.64512440206957	3.62194486865601	3.59008580075849	3.53994666107922
1372417_at	7.34388343947499	7.40027417801047	7.45788672318791	7.68640993285785	7.59771003316476	7.47237343295949
1372418_at	5.67327721856062	5.7355628916012	5.53140796452866	5.75541225697378	5.663476837966	5.88465868502299
1372419_at	9.21247190067795	9.04239599686225	9.19682323303571	9.1100048441074	8.77692200293975	9.0049503264837
1372420_at	5.67304599656655	5.70149187652585	5.88883320925916	5.4698471153621	5.36795082090602	5.26114824272769
1372421_at	8.96086702617368	8.64706992042262	8.72026013481362	8.28448910666064	9.13955795639246	9.12388358242581
1372422_at	5.52461864489999	5.47265656431213	5.36209602135246	5.41210764064669	5.29997707900195	5.12161181071386
1372423_at	6.62669419084462	6.69510576702033	6.88144990803473	6.6217020591972	6.63305485679591	6.68246873022127
1372424_at	4.84133647821189	4.8385419650045	4.96793516241359	5.01149744249224	4.69833258036962	5.04838351619778
1372425_at	4.24078762010074	4.36025396928031	4.30939409972246	4.33410413128575	4.3842531769131	4.29619260976188
1372426_at	6.73039242265157	6.74654292317716	6.74476303884028	6.8287338599685	6.79395050158119	6.77513496869339
1372427_at	6.60248171536606	6.98833164194594	6.90727028359512	6.86642337285402	6.93417912114951	6.87736853002597
1372428_at	6.78608179248727	6.46994232096983	6.82441982092672	6.68927418224705	6.35356040366725	6.27024392918914
1372429_at	6.26147102750766	5.83698142884508	6.15322030074832	6.37844515052409	6.09465142119532	5.98416266066303
1372430_at	8.14557976748121	8.03262193360094	8.00301063066453	8.28969744552226	8.25233974570439	8.41159203937256
1372431_at	7.43139844109512	7.50350202808614	7.387447937883	7.37720206479565	7.07455870324673	7.29941609716254
1372432_at	5.89800197146451	5.83781572888628	6.01479867823364	5.91072297665644	5.80130580457745	5.80449815321466
1372433_at	5.79770804030502	5.99881598764941	5.96402597294788	5.87742427265296	6.05089869252484	5.76578294764636
1372434_at	5.57436867341896	5.68643883065717	5.60770251089231	5.76472441308976	5.72061312469044	5.91022307843772
1372435_at	6.27923517812428	6.20168501926262	6.26700298836899	6.32661219508149	6.24127544781638	6.40808938793832
1372436_at	5.72888545780495	5.75140861883574	5.69848001288462	5.53748329982982	5.65300867353298	5.17899814768543
1372437_at	8.2408240395273	8.46412961797212	8.20903000411402	8.18232424498208	8.25789033394995	8.20191119304977
1372438_at	6.77938373737286	6.74635148563227	6.73249708326137	6.35674189090578	6.64367637183916	6.81865949315439
1372439_at	5.93983335921739	5.88883298011346	6.43058047273435	5.74786261256541	6.29259895417069	6.30442509978206
1372440_at	5.28708684498995	4.9629563417534	5.13770762534298	5.04667812243769	5.00687768833668	5.27120016202236
1372441_at	7.85053635837632	7.79632465728525	7.88808111158838	7.74806035561732	7.7160226276265	7.71272779694079
1372442_at	6.73963558974763	6.6414843108233	6.62053553746857	6.38936617786867	6.4828727365842	6.52387881602472
1372443_at	5.61415157721046	5.85989025621333	5.63917154559536	5.46960690280083	5.70853520785127	5.64895795582782
1372444_at	5.7257096291471	5.52546941303467	5.56576327843068	5.13483825022188	5.86408206288222	5.86443128793942
1372445_at	7.43086990355456	7.26096266510214	7.0002757523396	6.97583973527374	7.14258221578457	6.92476427113852
1372446_at	5.36805417809224	5.22558106259783	5.1971844301893	5.09792518336217	5.61860504116211	5.1496964053417
1372447_at	7.75036288508786	7.95386552006689	8.27937512920374	8.28126169625656	8.15364364098174	7.82653812242789
1372448_at	6.47600916046143	6.16357973748686	6.14483662908605	6.17196453104577	6.16608167222608	6.03337889139551
1372449_at	4.30279364050821	4.09861372106315	4.34307735176451	4.22933489359075	4.33476678814873	4.41818355648952
1372450_at	6.8306796583137	6.82316910408506	6.88294843932778	7.16150002570427	6.96557822852788	7.08968815241621
1372451_at	4.77346536748189	5.03765088268732	4.76183150980937	4.58568029481824	4.9958274635156	4.83975545097945
